Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25069641200.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,24987387600.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25017323200.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25003890100.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25037602500.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25008038800.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25014962800.000000,2055.000000,0.130212,13.021163%
\Dane\ASYM100\GRAF8_100.txt, bfs,false
20755,,18843,1-4-6-5-7-8-2-3-1,27212500.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27087900.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27083900.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27103100.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27063700.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27125500.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27176600.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27078700.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,27047000.000000,1912.000000,0.092122,9.212238%
20755,,18843,1-4-6-5-7-8-2-3-1,26466000.000000,1912.000000,0.092122,9.212238%
\Dane\ASYM100\GRAF9_100.txt, bfs,false
17589,,17589,1-9-7-5-2-6-8-4-3-1,219659500.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215053600.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,216495500.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215448400.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215158100.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215365300.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215500500.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,216677100.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215220800.000000,0.000000,0.000000,0.000000%
17589,,17589,1-9-7-5-2-6-8-4-3-1,215504200.000000,0.000000,0.000000,0.000000%
\Dane\ASYM100\GRAF10_100.txt, bfs,false
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1935831400.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1932411500.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1939133600.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1932963400.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1931779500.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1930764800.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1930503700.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1929694000.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1931656000.000000,0.000000,0.000000,0.000000%
14841,,14841,1-5-10-3-7-6-4-8-2-9-1,1930308700.000000,0.000000,0.000000,0.000000%
\Dane\ASYM100\GRAF11_100.txt, bfs,false
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20346400800.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20372363500.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20388808500.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20346118100.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20392170700.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20451457500.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20436536200.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20357969100.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20396531500.000000,596.000000,0.043641,4.364062%
13657,,13061,1-2-3-5-6-8-7-4-9-11-10-1,20387565400.000000,596.000000,0.043641,4.364062%
\Dane\ASYM100\GRAF12_100.txt, bfs,false
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239490696100.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239366232600.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239646643900.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239458990500.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239744383800.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239586023000.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239599831600.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239474768100.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239789083100.000000,0.000000,0.000000,0.000000%
12343,,12343,1-3-10-5-4-7-11-8-9-12-6-2-1,239484148100.000000,0.000000,0.000000,0.000000%\Dane\SYM30\GRAF8_30.txt, bfs,false
29723,,29723,1-6-8-2-3-5-4-7-1,465600.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,453400.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,450800.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,450900.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,466300.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,448500.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,454800.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,456400.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,457000.000000,0.000000,0.000000,0.000000%
29723,,29723,1-6-8-2-3-5-4-7-1,452000.000000,0.000000,0.000000,0.000000%
\Dane\SYM30\GRAF9_30.txt, bfs,false
23923,,23923,1-2-9-8-3-7-4-6-5-1,2896900.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3031300.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,2983900.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3165100.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3032900.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3207300.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3004400.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3048000.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3077200.000000,0.000000,0.000000,0.000000%
23923,,23923,1-2-9-8-3-7-4-6-5-1,3037200.000000,0.000000,0.000000,0.000000%
\Dane\SYM30\GRAF10_30.txt, bfs,false
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,8917000.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,12262800.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10362200.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10395100.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10327400.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10273400.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10338600.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10305100.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10243000.000000,0.000000,0.000000,0.000000%
24562,,24562,1-8-5-3-2-9-4-6-7-10-1,10269600.000000,0.000000,0.000000,0.000000%
\Dane\SYM30\GRAF11_30.txt, bfs,false
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1115300.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1093200.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1125000.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1090100.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1118300.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1095500.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1107400.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1084200.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1120500.000000,0.000000,0.000000,0.000000%
40077,,40077,1-4-2-10-8-9-3-7-11-6-5-1,1272200.000000,0.000000,0.000000,0.000000%
\Dane\SYM30\GRAF12_30.txt, bfs,false
